Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
c3_tarot_3_c0febbb9	ro	而且他胸口的伤并没有流太多血，至少不是足以致死的血量。	game/chapters/chapter 3.rpy	4856	ro "[what]"
c3_tarot_3_1fa4708a	ro	所以，伊阿尼的死因应该是窒息。	game/chapters/chapter 3.rpy	4857	ro "[what]"
c3_tarot_3_c76fc05c	ro	因为他的伤口几乎没怎么流血。	game/chapters/chapter 3.rpy	4860	ro "[what]"
c3_tarot_3_7f1eb9d5	ro	结合他颈部的勒痕看，恐怕伊阿尼的死因是窒息。	game/chapters/chapter 3.rpy	4861	ro "[what]"
c3_tarot_3_c6c11e55	ro	因为箭穿透了他……等等，这不太对劲。	game/chapters/chapter 3.rpy	4864	ro "[what]"
c3_tarot_3_8133fd58	lu	换一种死法罢了，对案情能产生什么影响？	game/chapters/chapter 3.rpy	4874	lu "[what]"
c3_tarot_3_85ba2e35	ro	这说明，胸口的箭是为了混淆死因，并把伊阿尼的死亡栽赃给我。	game/chapters/chapter 3.rpy	4876	ro "[what]"
c3_tarot_3_3a6ca3d2	ro	这也能解释，为什么你的猜测和我上一个案子里的手法这么相像……	game/chapters/chapter 3.rpy	4878	ro "[what]"
c3_tarot_3_344287ea	ro	而且这个手法，好像似曾相识……	game/chapters/chapter 3.rpy	4880	ro "[what]"
c3_lunicflaw2_7f0d10ca	tm	我在哪里看过卢涅猜测的手法？	game/chapters/chapter 3.rpy	4883	tm "[what]"
c3_lunicflaw2_7026d165	ro	是卢涅的推测！	game/chapters/chapter 3.rpy	4889	ro "[what]"
c3_lunicflaw2_8c6e67ad	lu	什么？	game/chapters/chapter 3.rpy	4891	lu "[what]"
c3_lunicflaw2_d572a4a3	ro	啊，不对……	game/chapters/chapter 3.rpy	4892	ro "[what]"
c3_lunicflaw2_6a1de83c	ro	对了，我在桑尼莱郡侦破的案件，和你刚刚的猜测似乎十分相似啊。	game/chapters/chapter 3.rpy	4901	ro "[what]"
c3_lunicflaw2_e76f3494	lu	那、那又如何？	game/chapters/chapter 3.rpy	4903	lu "[what]"
c3_lunicflaw2_f20bd7be	ro	不论是用的弓箭，还是用细绳回收弓箭的手法……	game/chapters/chapter 3.rpy	4913	ro "[what]"
c3_lunicflaw2_3caa0a51	ro	你不觉得已经相似到不能用“巧合”解释了吗？	game/chapters/chapter 3.rpy	4914	ro "[what]"
c3_lunicflaw2_01f2f928	lu	我不是说过了吗！	game/chapters/chapter 3.rpy	4917	lu "[what]"
c3_lunicflaw2_db87f211	lu	你经手过的案子，你再用一遍手法也不奇怪吧！	game/chapters/chapter 3.rpy	4918	lu "[what]"
c3_lunicflaw2_65016444	lu	有学者认为，罪犯倾向于用自己熟悉的手法作案……	game/chapters/chapter 3.rpy	4921	lu "[what]"
c3_lunicflaw2_894bde30	lu	所以你会这么做也不奇怪。	game/chapters/chapter 3.rpy	4922	lu "[what]"
c3_lunicflaw2_ec142024	ro	话是这么说，但是这里还有其他人和我一样，对这个案件十分熟悉……	game/chapters/chapter 3.rpy	4923	ro "[what]"
c3_char_2_cbad990e		也许他知道，但是他已经死了。	game/chapters/chapter 3.rpy	4937	"[what]"
c3_char_2_bb539e73	ro	我想是……我自己。	game/chapters/chapter 3.rpy	4945	ro "[what]"
c3_char_2_660db1a1	el	你说是，那就是吧。	game/chapters/chapter 3.rpy	4948	el "[what]"
c3_char_2_3a907f81		……长星消息再灵通，也不至于这么快知道。	game/chapters/chapter 3.rpy	4956	"[what]"
c3_char_2_03d9a589		安卓当时并不在桑尼莱，我想他并不会知道。	game/chapters/chapter 3.rpy	4964	"[what]"
c3_char_2_3b3c0a35	ro	不好意思，我觉得是你。	game/chapters/chapter 3.rpy	4972	ro "[what]"
c3_char_2_4d1feb3d	el	什么？	game/chapters/chapter 3.rpy	4975	el "[what]"
c3_char_2_5cfaae75		我没和伊阿尼提起过这事。	game/chapters/chapter 3.rpy	4984	"[what]"
c3_char_2_bb9ab616		我没和彼得提起过这事。	game/chapters/chapter 3.rpy	4992	"[what]"
c3_char_2_b2f66b1c		雪翼应该不是从桑尼莱赶回来的。	game/chapters/chapter 3.rpy	5000	"[what]"
c3_char_2_d2113f08	ro	会不会是林茨……	game/chapters/chapter 3.rpy	5008	ro "[what]"
c3_char_2_b9560aab	el	看他的穿着就不像。	game/chapters/chapter 3.rpy	5011	el "[what]"
c3_char_2_bd6a7c61		赫伦不会随便离开教区吧。	game/chapters/chapter 3.rpy	5019	"[what]"
c3_char_2_da5c61d0	ro	一个是索拉。	game/chapters/chapter 3.rpy	5023	ro "[what]"
c3_char_2_a180b04c	ro	一个是卢涅。	game/chapters/chapter 3.rpy	5028	ro "[what]"
c3_char_2_712e98d3		人都死了，放过他吧。	game/chapters/chapter 3.rpy	5037	"[what]"
c3_char_2_done_ba7fab84	ro	我破案的那天，你们也在场。而且我还向你们详细汇报了侦办经过。	game/chapters/chapter 3.rpy	5041	ro "[what]"
c3_char_2_done_04764c86	ro	如果说有人能用这种手法陷害我，那只能是你们两个之一。	game/chapters/chapter 3.rpy	5042	ro "[what]"
c3_char_2_done_5092eecc	so	不可能，我先生和我都不是那种人……	game/chapters/chapter 3.rpy	5044	so "[what]"
c3_char_2_done_064635a1	lu	但是你的窗户应该上了锁吧？要拿到箭头，除非从屋里……	game/chapters/chapter 3.rpy	5047	lu "[what]"
c3_char_2_done_5537fb8e	ro	当然不是！	game/chapters/chapter 3.rpy	5049	ro "[what]"
c3_char_2_done_1afafa6d	lu	为什么你这么肯定？	game/chapters/chapter 3.rpy	5052	lu "[what]"
c3_char_2_done_e9ac0086	ro	很简单，因为你说过……	game/chapters/chapter 3.rpy	5053	ro "[what]"
c3_char_2_done_bb1814dc	lu	凶手打开窗户，射箭杀死了床上的伊阿尼，接着拉扯细绳收回箭矢。	game/chapters/chapter 3.rpy	5059	lu "[what]"
c3_char_2_done_dd5b9ffb	ro	凶手既然能打开伊阿尼的窗户，那我的也不在话下吧？	game/chapters/chapter 3.rpy	5066	ro "[what]"
c3_char_2_done_1a95abc3	so	那……具体是怎么打开的？只是凭别人的猜测应该不足以取信吧。	game/chapters/chapter 3.rpy	5069	so "[what]"
c3_char_2_done_905a5bb8	ro	窗锁是落闸式的，如果从窗缝里塞入足够细的硬物——比如匕首——再往上推，就能把锁杆推离卡位。	game/chapters/chapter 3.rpy	5070	ro "[what]"
c3_char_2_done_f9900606	ro	这么一想，也不算太难嘛。	game/chapters/chapter 3.rpy	5071	ro "[what]"
c3_char_2_done_3789f2fc	lu	但是，不管怎么说，嫌疑人还是只剩你和那只灰猫……	game/chapters/chapter 3.rpy	5074	lu "[what]"
c3_char_2_done_1641f339	el	是艾尔耿。	game/chapters/chapter 3.rpy	5077	el "[what]"
c3_char_2_done_b8816a92	el	另外，我刚刚突然明白了些什么。	game/chapters/chapter 3.rpy	5079	el "[what]"
c3_char_2_done_82208cf8	el	嫌疑人的范围错了，因为我们一开始就搞错了起点。	game/chapters/chapter 3.rpy	5080	el "[what]"
c3_char_2_done_3526dfd5	ro	什么的起点？	game/chapters/chapter 3.rpy	5081	ro "[what]"
c3_char_2_done_7a9c71ec	el	嫌疑人从屋里爬到走道上的位置。	game/chapters/chapter 3.rpy	5083	el "[what]"
c3_ianis_map_7daa1733	tm	嫌疑人是从哪里移动到屋外的？	game/chapters/chapter 3.rpy	5087	tm "[what]"
c3_ianis_map_0a4486f2	ro	嫌疑人是从我房间的窗户移动到屋外的。	game/chapters/chapter 3.rpy	5093	ro "[what]"
c3_ianis_map_365aedc6	lu	那不就是你吗？	game/chapters/chapter 3.rpy	5096	lu "[what]"
c3_ianis_map_998bf384	ro	啊，我一时说错……	game/chapters/chapter 3.rpy	5102	ro "[what]"
c3_ianis_map_1a202b16	ro	嫌疑人是从林茨房间的窗户移动到屋外的。	game/chapters/chapter 3.rpy	5105	ro "[what]"
c3_ianis_map_154b9cec	el	那声音怎么解释？	game/chapters/chapter 3.rpy	5108	el "[what]"
c3_ianis_map_4dcbccc1	ro	这……	game/chapters/chapter 3.rpy	5114	ro "[what]"
c3_ianis_map_85c09d37	so	我其实听到的没那么确切！我……我撤回证词。	game/chapters/chapter 3.rpy	5117	so "[what]"
c3_ianis_map_59d2e8af	ro	恐怕这有点难，索拉女士。	game/chapters/chapter 3.rpy	5118	ro "[what]"
c3_ianis_map_81ec11b2	ro	嫌疑人是从艾尔耿房间的窗户移动到屋外的。	game/chapters/chapter 3.rpy	5123	ro "[what]"
c3_ianis_map_2a709abe	el	你是在怀疑我吗？	game/chapters/chapter 3.rpy	5126	el "[what]"
c3_ianis_map_4a2cfa2a	ro	这、这倒不是……	game/chapters/chapter 3.rpy	5127	ro "[what]"
c3_ianis_map_5d2761a6	ro	嫌疑人是从伊阿尼房间的窗户移动到屋外的。	game/chapters/chapter 3.rpy	5137	ro "[what]"
c3_ianis_map_b60712a4	ro	嫌疑人是从卢涅房间的窗户移动到屋外的。	game/chapters/chapter 3.rpy	5139	ro "[what]"
c3_ianis_map_3fd44921	so	我……	game/chapters/chapter 3.rpy	5143	so "[what]"
c3_ianis_map_78d31894	so	其实是我出去了。	game/chapters/chapter 3.rpy	5145	so "[what]"
c3_ianis_map_9b193ce8		这……怎么回事。	game/chapters/chapter 3.rpy	5146	"[what]"
c3_ianis_map_14de0201	ro	你确定吗？我不知道你在想什么，但是如果你想帮谁打掩护的话，还是不要这样为好。	game/chapters/chapter 3.rpy	5152	ro "[what]"
c3_ianis_map_da20ae3f	so	……	game/chapters/chapter 3.rpy	5153	so "[what]"
c3_ianis_map_005d56f7	ro	嫌疑人是从卡恩房间的窗户移动到屋外的。	game/chapters/chapter 3.rpy	5157	ro "[what]"
c3_ianis_map_bcbcc353	el	肖恩房间底下的过道断了，怎么过去？	game/chapters/chapter 3.rpy	5165	el "[what]"
c3_ianis_map_b470e558	ro	嫌疑人是从赫伦房间的窗户移动到屋外的。	game/chapters/chapter 3.rpy	5169	ro "[what]"
c3_ianis_map_bcbcc353_1	el	肖恩房间底下的过道断了，怎么过去？	game/chapters/chapter 3.rpy	5177	el "[what]"
c3_ianis_map_8b6237fb	ro	嫌疑人是从彼得房间的窗户移动到屋外的。	game/chapters/chapter 3.rpy	5181	ro "[what]"
c3_ianis_map_bcbcc353_2	el	肖恩房间底下的过道断了，怎么过去？	game/chapters/chapter 3.rpy	5189	el "[what]"
c3_ianis_map_55a488ac	ro	嫌疑人是从肖恩房间的窗户移动到屋外的。	game/chapters/chapter 3.rpy	5193	ro "[what]"
c3_ianis_map_e8930ba7	el	那扇窗底下走道塌了，怎么出去？	game/chapters/chapter 3.rpy	5201	el "[what]"
c3_ianis_map_6ad8a609	el	总算想到了。	game/chapters/chapter 3.rpy	5209	el "[what]"
c3_ianis_map_293866b9	ro	嫌疑人一开始就在伊阿尼房间里。	game/chapters/chapter 3.rpy	5210	ro "[what]"
c3_ianis_map_6f0d14eb	ro	勒死伊阿尼以后，犯人翻出窗外，朝我的房间走去。	game/chapters/chapter 3.rpy	5212	ro "[what]"
c3_ianis_map_129510f7	ro	从外面挑开窗锁以后，他先后翻看了我的床头柜和背包，拿走了箭头，再原路返回伊阿尼的房间。	game/chapters/chapter 3.rpy	5215	ro "[what]"
c3_ianis_map_4971d946	ro	他把箭头插进伊阿尼的胸口，再重新翻出窗……	game/chapters/chapter 3.rpy	5218	ro "[what]"
c3_ianis_map_9ac3f485	lu	不对吧！	game/chapters/chapter 3.rpy	5223	lu "[what]"
c3_ianis_map_60a90953	ro	怎么了？	game/chapters/chapter 3.rpy	5226	ro "[what]"
c3_ianis_map_a170eeff	lu	说了这么多，最后还是只能从窗外回到你房间吧？	game/chapters/chapter 3.rpy	5228	lu "[what]"
c3_ianis_map_a10d921a	lu	嫌疑人根本没变啊！	game/chapters/chapter 3.rpy	5230	lu "[what]"
c3_ianis_map_3a7448c0	ro	不，犯人走的是另一个房间……	game/chapters/chapter 3.rpy	5231	ro "[what]"
c3_ianis_map2_174d6f7e	tm	嫌疑人是从哪个房间离开走道的？	game/chapters/chapter 3.rpy	5234	tm "[what]"
c3_ianis_map2_5741a15c	ro	嫌疑人是从我房间的窗户离开走道的。	game/chapters/chapter 3.rpy	5245	ro "[what]"
c3_ianis_map2_365aedc6	lu	那不就是你吗？	game/chapters/chapter 3.rpy	5247	lu "[what]"
c3_ianis_map2_998bf384	ro	啊，我一时说错……	game/chapters/chapter 3.rpy	5248	ro "[what]"
c3_ianis_map2_6c9b5257	ro	嫌疑人是从林茨房间的窗户离开走道的。	game/chapters/chapter 3.rpy	5252	ro "[what]"
c3_ianis_map2_f0b1c96c	ro	嫌疑人是从艾尔耿房间的窗户离开走道的。	game/chapters/chapter 3.rpy	5260	ro "[what]"
c3_ianis_map2_2a709abe	el	你是在怀疑我吗？	game/chapters/chapter 3.rpy	5263	el "[what]"
c3_ianis_map2_4a2cfa2a	ro	这、这倒不是……	game/chapters/chapter 3.rpy	5264	ro "[what]"
c3_ianis_map2_92278290	ro	嫌疑人是从伊阿尼房间的窗户离开走道的。	game/chapters/chapter 3.rpy	5276	ro "[what]"
c3_ianis_map2_a9e2b1e4	el	伊阿尼的房门锁着，钥匙还在屋内。	game/chapters/chapter 3.rpy	5279	el "[what]"
c3_ianis_map2_6c13cd69	ro	啊，我忘了。	game/chapters/chapter 3.rpy	5280	ro "[what]"
c3_ianis_map2_738ec404	ro	嫌疑人是从卢涅房间的窗户离开走道的。	game/chapters/chapter 3.rpy	5291	ro "[what]"
c3_ianis_map2_b934b5f7	so	不是我，也不会是我先生！	game/chapters/chapter 3.rpy	5294	so "[what]"
c3_ianis_map2_4a2776a2	ro	嫌疑人是从卡恩房间的窗户离开走道的。	game/chapters/chapter 3.rpy	5305	ro "[what]"
c3_ianis_map2_bcbcc353	el	肖恩房间底下的过道断了，怎么过去？	game/chapters/chapter 3.rpy	5308	el "[what]"
c3_ianis_map2_df0a9d47	ro	嫌疑人是从赫伦房间的窗户离开走道的。	game/chapters/chapter 3.rpy	5319	ro "[what]"
c3_ianis_map2_bcbcc353_1	el	肖恩房间底下的过道断了，怎么过去？	game/chapters/chapter 3.rpy	5322	el "[what]"
c3_ianis_map2_e41a7351	ro	嫌疑人是从彼得房间的窗户离开走道的。	game/chapters/chapter 3.rpy	5333	ro "[what]"
c3_ianis_map2_bcbcc353_2	el	肖恩房间底下的过道断了，怎么过去？	game/chapters/chapter 3.rpy	5336	el "[what]"
c3_ianis_map2_7cec44e5	ro	嫌疑人是从肖恩房间的窗户离开走道的。	game/chapters/chapter 3.rpy	5347	ro "[what]"
c3_ianis_map2_f24488df	el	那扇窗底下走道塌了，怎么进去？	game/chapters/chapter 3.rpy	5350	el "[what]"
c3_ianis_map2_c3c57f79	el	呼。	game/chapters/chapter 3.rpy	5358	el "[what]"
c3_ianis_map2_80dad662	ro	林茨的房间现在空着，只要从那里翻进去就可以了。	game/chapters/chapter 3.rpy	5360	ro "[what]"
c3_ianis_map2_b6642f4e	ro	我想昨晚长星应该没给那间房上锁……	game/chapters/chapter 3.rpy	5362	ro "[what]"
c3_ianis_map2_b610db2c	ts	好……好像是没有。	game/chapters/chapter 3.rpy	5367	ts "[what]"
c3_ianis_map2_7a535f12	ro	这样的话，就说得通了。	game/chapters/chapter 3.rpy	5373	ro "[what]"
c3_ianis_map2_64d1fc6b	so	等、等等……	game/chapters/chapter 3.rpy	5376	so "[what]"
c3_ianis_map2_4b9af1e6	lu	说了这么多，也只是口说无凭——	game/chapters/chapter 3.rpy	5379	lu "[what]"
c3_ianis_map2_fc185294	ro	不，我已经掌握了决定性的证据！	game/chapters/chapter 3.rpy	5382	ro "[what]"
c3_lunicflaw3_c182165c	tm	哪样证物能证明凶手从林茨的房间离开？	game/chapters/chapter 3.rpy	5385	tm "[what]"
c3_lunicflaw3_4fca21bb	ro	林茨窗外的脚印最深，说明凶手最后经过这里……	game/chapters/chapter 3.rpy	5396	ro "[what]"
c3_lunicflaw3_a954a8bc	el	但是这还不能证明他进了屋……	game/chapters/chapter 3.rpy	5399	el "[what]"
c3_lunicflaw3_9209ea16	ro	请看林茨的窗户。	game/chapters/chapter 3.rpy	5403	ro "[what]"
c3_lunicflaw3_29ea0693	ro	窗户虽然关着，但是窗台上有一滩水。	game/chapters/chapter 3.rpy	5404	ro "[what]"
c3_lunicflaw3_111017ac	ro	这说明……	game/chapters/chapter 3.rpy	5405	ro "[what]"
c3_window_why_2518ae61	ro	凶手进屋的时候，把屋外的雪带进了屋。	game/chapters/chapter 3.rpy	5410	ro "[what]"
c3_window_why_3525f611	ro	因为雪从窗缝飘进来，在室内融化了。	game/chapters/chapter 3.rpy	5413	ro "[what]"
c3_window_why_b4ad3418	ro	诶，那不就……	game/chapters/chapter 3.rpy	5414	ro "[what]"
c3_window_why_3a812c01	el	那证据就不成立了。	game/chapters/chapter 3.rpy	5417	el "[what]"
c3_window_why_5e99ed43	ro	是林……不不不。	game/chapters/chapter 3.rpy	5426	ro "[what]"
c3_window_why_61018156		我。在。想。什。么。	game/chapters/chapter 3.rpy	5427	"[what]"
c3_window_why_8541906e	ro	长星说过，他在下楼梯的时候摔了一跤……	game/chapters/chapter 3.rpy	5436	ro "[what]"
c3_window_why_fe808a1b	el	等等，你思维有点跳跃……找个有直接关系的证物啊！	game/chapters/chapter 3.rpy	5444	el "[what]"
c3_window_why_9e757cca	ro	楼梯上有水渍，这点很可疑。	game/chapters/chapter 3.rpy	5447	ro "[what]"
c3_window_why_fe808a1b_1	el	等等，你思维有点跳跃……找个有直接关系的证物啊！	game/chapters/chapter 3.rpy	5455	el "[what]"
c3_lunicflaw3_done_1ea3df4c	el	你的“决定性证据”真是令人印象深刻。	game/chapters/chapter 3.rpy	5470	el "[what]"
c3_lunicflaw3_done_0960fc51	ro	而且，凶手往楼下去了……	game/chapters/chapter 3.rpy	5472	ro "[what]"
c3_lunicflaw4_62e3e05f	tm	哪样证物能证明凶手下楼了？	game/chapters/chapter 3.rpy	5476	tm "[what]"
c3_lunicflaw4_1cca722b	ro	请看林茨的窗户……	game/chapters/chapter 3.rpy	5482	ro "[what]"
c3_lunicflaw4_11484e42	el	看过了，继续吧。	game/chapters/chapter 3.rpy	5485	el "[what]"
c3_lunicflaw4_8541906e	ro	长星说过，他在下楼梯的时候摔了一跤……	game/chapters/chapter 3.rpy	5494	ro "[what]"
c3_lunicflaw4_bbbcd71a	ro	而且，楼梯上有一滩水。	game/chapters/chapter 3.rpy	5495	ro "[what]"
c3_lunicflaw4_585931e2	ro	这说明凶手身上的雪掉在了楼梯上。	game/chapters/chapter 3.rpy	5496	ro "[what]"
c3_lunicflaw4_ba3de952	ro	既然你说没人下过楼，那么我想真凶是谁已经很清楚了。	game/chapters/chapter 3.rpy	5497	ro "[what]"
c3_lunicflaw4_f8358298	ro	楼梯上有水渍。	game/chapters/chapter 3.rpy	5501	ro "[what]"
c3_lunicflaw4_585931e2_1	ro	这说明凶手身上的雪掉在了楼梯上。	game/chapters/chapter 3.rpy	5502	ro "[what]"
c3_lunicflaw4_17ae0a83	ro	既然你说没人下过楼，那么我想真凶是谁已经很清楚了！	game/chapters/chapter 3.rpy	5503	ro "[what]"
c3_lunicflaw4_done_9a33fd54	tm	～快速对答～	game/chapters/chapter 3.rpy	5514	tm "[what]"
c3_lunicflaw4_done_b8b5a318	tm	～请点击移动的图标进行问答～	game/chapters/chapter 3.rpy	5517	tm "[what]"
c3_quickask_done_b399be30	ro	也就是说……	game/chapters/chapter 3.rpy	5545	ro "[what]"
c3_quickask_done_1496f0f8	tm	～案件回放～	game/chapters/chapter 3.rpy	5548	tm "[what]"
c3_quickask_done_18a9d5e7	ro	卢涅昨晚和伊阿尼私下约定，晚上在伊阿尼的房间见面。	game/chapters/chapter 3.rpy	5549	ro "[what]"
c3_quickask_done_7b06b404	ro	等到大家都睡下，卢涅悄悄上楼，来到伊阿尼门前。	game/chapters/chapter 3.rpy	5552	ro "[what]"
c3_quickask_done_1d7322ed	tm	伊阿尼有没有锁门？	game/chapters/chapter 3.rpy	5553	tm "[what]"
c3_quickask_done_0747933b	ro	伊阿尼锁上了房门。	game/chapters/chapter 3.rpy	5559	ro "[what]"
c3_quickask_done_2db2ccd6	ro	伊阿尼没有锁门。	game/chapters/chapter 3.rpy	5564	ro "[what]"
c3_quickask_done_b9892c77	el	不锁门的话，要是被人撞破了好事怎么办？	game/chapters/chapter 3.rpy	5570	el "[what]"
c3_quickask_done_3a77020d	ro	那就锁吧。	game/chapters/chapter 3.rpy	5573	ro "[what]"
c3_quickask_done_a15b6d84	ro	那事过后，伊阿尼提出了一些要求，作为保守秘密的交换。	game/chapters/chapter 3.rpy	5577	ro "[what]"
c3_quickask_done_5a010e7a	tm	卢涅的反应是？	game/chapters/chapter 3.rpy	5578	tm "[what]"
c3_quickask_done_77023ce7	ro	卢涅为了不让事情败露，答应了伊阿尼的条件。	game/chapters/chapter 3.rpy	5584	ro "[what]"
c3_quickask_done_58b80076	el	那伊阿尼怎么死的？	game/chapters/chapter 3.rpy	5585	el "[what]"
c3_quickask_done_3d96b4c1	ro	不对，应该没答应……	game/chapters/chapter 3.rpy	5591	ro "[what]"
c3_quickask_done_357947cf	ro	然后卢涅为了不落下把柄，用伊阿尼床头的腰带，从背后绞杀伊阿尼，留下勒痕。	game/chapters/chapter 3.rpy	5594	ro "[what]"
c3_quickask_done_a436285e	ro	卢涅为了不落下把柄，用伊阿尼床头的腰带，从背后绞杀伊阿尼，留下勒痕。	game/chapters/chapter 3.rpy	5599	ro "[what]"
c3_quickask_done_910630b4	ro	在思考如何脱罪的时候，卢涅想起了我侦破的那个案子。	game/chapters/chapter 3.rpy	5603	ro "[what]"
c3_quickask_done_c21b5888	ro	于是卢涅爬出窗外，沿着走道往我的房间走，挑起窗闸开窗入屋。	game/chapters/chapter 3.rpy	5606	ro "[what]"
c3_quickask_done_73426491	ro	他把我抽屉里的箭头拿走，返回伊阿尼的房间，把还未僵硬的尸体摆成仰卧的样子，插上箭头制造箭伤。	game/chapters/chapter 3.rpy	5615	ro "[what]"
c3_quickask_done_b2607abf	ro	然后，他从窗外离开房间，打开林茨的窗户，从无人的林茨房间回到屋内。	game/chapters/chapter 3.rpy	5621	ro "[what]"
c3_quickask_done_2d1918ec	ro	他把外面的雪带进屋里，第二天融化以后留下一滩水。	game/chapters/chapter 3.rpy	5624	ro "[what]"
c3_quickask_done_a14cb4df	ro	卢涅往楼下走的时候，身上的雪掉落，所以楼梯上也有融化的雪水。	game/chapters/chapter 3.rpy	5625	ro "[what]"
c3_quickask_done_1e999b6c	ro	第二天，长星下楼的时候踩到了这摊水，差点滑倒。	game/chapters/chapter 3.rpy	5640	ro "[what]"
c3_quickask_done_c5c3f855	ro	想嫁祸于我哪有这么简单，您未免也太小看我了。	game/chapters/chapter 3.rpy	5645	ro "[what]"
c3_quickask_done_44ec6ea6	lu	…	game/chapters/chapter 3.rpy	5648	lu "[what]"
c3_quickask_done_b746ebd5	lu	……	game/chapters/chapter 3.rpy	5650	lu "[what]"
c3_quickask_done_4e046cc7	lu	………	game/chapters/chapter 3.rpy	5652	lu "[what]"
c3_quickask_done_311d06d2	lu	…………	game/chapters/chapter 3.rpy	5654	lu "[what]"
c3_quickask_done_9c409765	lu	哼。	game/chapters/chapter 3.rpy	5657	lu "[what]"
c3_quickask_done_245f374f	ro	嗯？不打算反驳吗？	game/chapters/chapter 3.rpy	5658	ro "[what]"
c3_quickask_done_1c07f7ab	lu	反驳有用吗？	game/chapters/chapter 3.rpy	5660	lu "[what]"
c3_quickask_done_197a1e53	ro	看来你很清楚自己的处境。	game/chapters/chapter 3.rpy	5661	ro "[what]"
c3_quickask_done_fb9ddf38	lu	我当然清楚，因为不管反驳与否，你们都不能伤我分毫。	game/chapters/chapter 3.rpy	5663	lu "[what]"
c3_quickask_done_3384bf44	ts	你说什么！你杀了人，我们可以合法合规地判你……	game/chapters/chapter 3.rpy	5667	ts "[what]"
c3_quickask_done_e7ad54ef	lu	你们这里可没有带爵位的审判员。	game/chapters/chapter 3.rpy	5671	lu "[what]"
c3_quickask_done_3d778ece	lu	噢，你们现在甚至没有正式审判员。	game/chapters/chapter 3.rpy	5673	lu "[what]"
c3_quickask_done_40b50ce7	ts	什么？	game/chapters/chapter 3.rpy	5679	ts "[what]"
c3_quickask_done_54751384	el	《赫利欧斯法典》规定……	game/chapters/chapter 3.rpy	5682	el "[what]"
c3_quickask_done_684bb055	pe	……没有爵位的审理员，不能宣判有爵位之人的罪。	game/chapters/chapter 3.rpy	5685	pe "[what]"
c3_quickask_done_a5e8485f	pe	我记得我之前和你讲过来着？	game/chapters/chapter 3.rpy	5686	pe "[what]"
c3_quickask_done_ce4e2222	ro	没吧？	game/chapters/chapter 3.rpy	5688	ro "[what]"
c3_quickask_done_699ab3bc	pe	是不是你没认真听……我记得讲了的。	game/chapters/chapter 3.rpy	5689	pe "[what]"
c3_quickask_done_0a07aa81	ts	那岂不是……岂不是没办法……	game/chapters/chapter 3.rpy	5692	ts "[what]"
c3_quickask_done_bd0e9780	lu	连自由都不能限制哦，别想着把我和那个小商人绑在一起。	game/chapters/chapter 3.rpy	5697	lu "[what]"
c3_quickask_done_62e41287		怎么会这样……	game/chapters/chapter 3.rpy	5698	"[what]"
c3_quickask_done_9bf9a2e0		难道我辛苦推导出的真相，就这么白费了吗……	game/chapters/chapter 3.rpy	5699	"[what]"
c3_quickask_done_e570467c	lu	所以你们说这么多有用吗？	game/chapters/chapter 3.rpy	5701	lu "[what]"
c3_quickask_done_2057b609		卢涅轻蔑地冷笑一声。	game/chapters/chapter 3.rpy	5702	"[what]"
c3_quickask_done_087f6ad4	lu	是，我杀了他。那又怎么样？	game/chapters/chapter 3.rpy	5703	lu "[what]"
c3_quickask_done_d83f501b	lu	顺带一提，你们两个倒挺适合去当婚外情侦探的。	game/chapters/chapter 3.rpy	5705	lu "[what]"
c3_quickask_done_81fcd93d	ro	什么？	game/chapters/chapter 3.rpy	5706	ro "[what]"
c3_quickask_done_c0cadd5d	lu	昨晚我的确和伊阿尼……呃！	game/chapters/chapter 3.rpy	5707	lu "[what]"
c3_quickask_done_da20ae3f	so	……	game/chapters/chapter 3.rpy	5713	so "[what]"
c3_quickask_done_a6274115		卢涅上扬的嘴角僵住了，森绿的大衣被他胸口流出的液体缓缓濡湿。	game/chapters/chapter 3.rpy	5716	"[what]"
c3_quickask_done_c35657e0		鲜红和深绿叠加在一起，像是漆黑的恶意从心中渗漏出来。	game/chapters/chapter 3.rpy	5728	"[what]"
c3_quickask_done_1def6116	lu	你……	game/chapters/chapter 3.rpy	5729	lu "[what]"
c3_quickask_done_8c85660a		卢涅倒在地毯上，背后的刀伤不断有鲜血喷溅出来。	game/chapters/chapter 3.rpy	5732	"[what]"
c3_quickask_done_1f0385c0		刀掉在地上，索拉呆呆地立在原地，泪水沿着润湿的毛发滑下。	game/chapters/chapter 3.rpy	5734	"[what]"
c3_quickask_done_b49eb16e	ro	怎、怎么回事！	game/chapters/chapter 3.rpy	5737	ro "[what]"
c3_quickask_done_b4e3c308	so	我……我不知道……	game/chapters/chapter 3.rpy	5738	so "[what]"
c3_quickask_done_f0d20add		索拉一下子瘫软下来，蹲坐在还不时抽搐的卢涅身边。	game/chapters/chapter 3.rpy	5739	"[what]"
c3_quickask_done_ab11d5b1		长星往前跨了半步，我赶紧拦住他。	game/chapters/chapter 3.rpy	5740	"[what]"
c3_quickask_done_8ef1d3e0	ts	你干什么！	game/chapters/chapter 3.rpy	5741	ts "[what]"
c3_quickask_done_58237adc		长星扭过头，用气声对我说。	game/chapters/chapter 3.rpy	5742	"[what]"
c3_quickask_done_6d00aa37	ro	别，千万别。	game/chapters/chapter 3.rpy	5743	ro "[what]"
